t -  arbitrary time, [c]	M - mean anomaly, [rad]	E - eccentric anonaly, [rad]	Theta - true anomaly, [rad]
4685	5.28202	5.28159	5.28159
4686	5.28315	5.28272	5.28272
4687	5.28428	5.28385	5.28385
4688	5.28541	5.28497	5.28497
4689	5.28653	5.2861	5.2861
4690	5.28766	5.28723	5.28723
4691	5.28879	5.28836	5.28836
4692	5.28992	5.28948	5.28948
4693	5.29104	5.29061	5.29061
4694	5.29217	5.29174	5.29174
4695	5.2933	5.29287	5.29287
4696	5.29443	5.294	5.294
4697	5.29555	5.29512	5.29512
4698	5.29668	5.29625	5.29625
4699	5.29781	5.29738	5.29738
4700	5.29894	5.29851	5.29851
4701	5.30006	5.29963	5.29963
4702	5.30119	5.30076	5.30076
4703	5.30232	5.30189	5.30189
4704	5.30345	5.30302	5.30302
4705	5.30457	5.30415	5.30415
4706	5.3057	5.30527	5.30527
4707	5.30683	5.3064	5.3064
4708	5.30796	5.30753	5.30753
4709	5.30908	5.30866	5.30866
4710	5.31021	5.30978	5.30978
4711	5.31134	5.31091	5.31091
4712	5.31247	5.31204	5.31204
4713	5.31359	5.31317	5.31317
4714	5.31472	5.3143	5.3143
4715	5.31585	5.31542	5.31542
4716	5.31698	5.31655	5.31655
4717	5.3181	5.31768	5.31768
4718	5.31923	5.31881	5.31881
4719	5.32036	5.31993	5.31993
4720	5.32148	5.32106	5.32106
4721	5.32261	5.32219	5.32219
4722	5.32374	5.32332	5.32332
4723	5.32487	5.32445	5.32445
4724	5.32599	5.32557	5.32557
4725	5.32712	5.3267	5.3267
4726	5.32825	5.32783	5.32783
4727	5.32938	5.32896	5.32896
4728	5.3305	5.33008	5.33008
4729	5.33163	5.33121	5.33121
4730	5.33276	5.33234	5.33234
4731	5.33389	5.33347	5.33347
4732	5.33501	5.3346	5.3346
4733	5.33614	5.33572	5.33572
4734	5.33727	5.33685	5.33685
4735	5.3384	5.33798	5.33798
4736	5.33952	5.33911	5.33911
4737	5.34065	5.34023	5.34023
4738	5.34178	5.34136	5.34136
4739	5.34291	5.34249	5.34249
4740	5.34403	5.34362	5.34362
4741	5.34516	5.34475	5.34475
4742	5.34629	5.34587	5.34587
4743	5.34742	5.347	5.347
4744	5.34854	5.34813	5.34813
4745	5.34967	5.34926	5.34926
4746	5.3508	5.35038	5.35038
4747	5.35193	5.35151	5.35151
4748	5.35305	5.35264	5.35264
4749	5.35418	5.35377	5.35377
4750	5.35531	5.3549	5.3549
4751	5.35644	5.35602	5.35602
4752	5.35756	5.35715	5.35715
4753	5.35869	5.35828	5.35828
4754	5.35982	5.35941	5.35941
4755	5.36094	5.36053	5.36053
4756	5.36207	5.36166	5.36166
4757	5.3632	5.36279	5.36279
4758	5.36433	5.36392	5.36392
4759	5.36545	5.36505	5.36505
4760	5.36658	5.36617	5.36617
4761	5.36771	5.3673	5.3673
4762	5.36884	5.36843	5.36843
4763	5.36996	5.36956	5.36956
4764	5.37109	5.37068	5.37068
4765	5.37222	5.37181	5.37181
4766	5.37335	5.37294	5.37294
4767	5.37447	5.37407	5.37407
4768	5.3756	5.3752	5.3752
4769	5.37673	5.37632	5.37632
4770	5.37786	5.37745	5.37745
4771	5.37898	5.37858	5.37858
4772	5.38011	5.37971	5.37971
4773	5.38124	5.38083	5.38083
4774	5.38237	5.38196	5.38196
4775	5.38349	5.38309	5.38309
4776	5.38462	5.38422	5.38422
4777	5.38575	5.38535	5.38535
4778	5.38688	5.38647	5.38647
4779	5.388	5.3876	5.3876
4780	5.38913	5.38873	5.38873
4781	5.39026	5.38986	5.38986
4782	5.39139	5.39098	5.39098
4783	5.39251	5.39211	5.39211
4784	5.39364	5.39324	5.39324
4785	5.39477	5.39437	5.39437
4786	5.3959	5.3955	5.3955
4787	5.39702	5.39662	5.39662
4788	5.39815	5.39775	5.39775
4789	5.39928	5.39888	5.39888
4790	5.40041	5.40001	5.40001
4791	5.40153	5.40113	5.40113
4792	5.40266	5.40226	5.40226
4793	5.40379	5.40339	5.40339
4794	5.40491	5.40452	5.40452
4795	5.40604	5.40565	5.40565
4796	5.40717	5.40677	5.40677
4797	5.4083	5.4079	5.4079
4798	5.40942	5.40903	5.40903
4799	5.41055	5.41016	5.41016
4800	5.41168	5.41128	5.41128
4801	5.41281	5.41241	5.41241
4802	5.41393	5.41354	5.41354
4803	5.41506	5.41467	5.41467
4804	5.41619	5.4158	5.4158
4805	5.41732	5.41692	5.41692
4806	5.41844	5.41805	5.41805
4807	5.41957	5.41918	5.41918
4808	5.4207	5.42031	5.42031
4809	5.42183	5.42144	5.42144
4810	5.42295	5.42256	5.42256
4811	5.42408	5.42369	5.42369
4812	5.42521	5.42482	5.42482
4813	5.42634	5.42595	5.42595
4814	5.42746	5.42707	5.42707
4815	5.42859	5.4282	5.4282
4816	5.42972	5.42933	5.42933
4817	5.43085	5.43046	5.43046
4818	5.43197	5.43159	5.43159
4819	5.4331	5.43271	5.43271
4820	5.43423	5.43384	5.43384
4821	5.43536	5.43497	5.43497
4822	5.43648	5.4361	5.4361
4823	5.43761	5.43722	5.43722
4824	5.43874	5.43835	5.43835
4825	5.43987	5.43948	5.43948
4826	5.44099	5.44061	5.44061
4827	5.44212	5.44174	5.44174
4828	5.44325	5.44286	5.44286
4829	5.44437	5.44399	5.44399
4830	5.4455	5.44512	5.44512
4831	5.44663	5.44625	5.44625
4832	5.44776	5.44737	5.44737
4833	5.44888	5.4485	5.4485
4834	5.45001	5.44963	5.44963
4835	5.45114	5.45076	5.45076
4836	5.45227	5.45189	5.45189
4837	5.45339	5.45301	5.45301
4838	5.45452	5.45414	5.45414
4839	5.45565	5.45527	5.45527
4840	5.45678	5.4564	5.4564
4841	5.4579	5.45753	5.45753
4842	5.45903	5.45865	5.45865
4843	5.46016	5.45978	5.45978
4844	5.46129	5.46091	5.46091
4845	5.46241	5.46204	5.46204
4846	5.46354	5.46316	5.46316
4847	5.46467	5.46429	5.46429
4848	5.4658	5.46542	5.46542
4849	5.46692	5.46655	5.46655
4850	5.46805	5.46768	5.46768
4851	5.46918	5.4688	5.4688
4852	5.47031	5.46993	5.46993
4853	5.47143	5.47106	5.47106
4854	5.47256	5.47219	5.47219
4855	5.47369	5.47331	5.47331
4856	5.47482	5.47444	5.47444
4857	5.47594	5.47557	5.47557
4858	5.47707	5.4767	5.4767
4859	5.4782	5.47783	5.47783
4860	5.47933	5.47895	5.47895
4861	5.48045	5.48008	5.48008
4862	5.48158	5.48121	5.48121
4863	5.48271	5.48234	5.48234
4864	5.48384	5.48347	5.48347
4865	5.48496	5.48459	5.48459
4866	5.48609	5.48572	5.48572
4867	5.48722	5.48685	5.48685
4868	5.48834	5.48798	5.48798
4869	5.48947	5.4891	5.4891
4870	5.4906	5.49023	5.49023
4871	5.49173	5.49136	5.49136
4872	5.49285	5.49249	5.49249
4873	5.49398	5.49362	5.49362
4874	5.49511	5.49474	5.49474
4875	5.49624	5.49587	5.49587
4876	5.49736	5.497	5.497
4877	5.49849	5.49813	5.49813
4878	5.49962	5.49926	5.49926
4879	5.50075	5.50038	5.50038
4880	5.50187	5.50151	5.50151
4881	5.503	5.50264	5.50264
4882	5.50413	5.50377	5.50377
4883	5.50526	5.50489	5.50489
4884	5.50638	5.50602	5.50602
4885	5.50751	5.50715	5.50715
4886	5.50864	5.50828	5.50828
4887	5.50977	5.50941	5.50941
4888	5.51089	5.51053	5.51053
4889	5.51202	5.51166	5.51166
4890	5.51315	5.51279	5.51279
4891	5.51428	5.51392	5.51392
4892	5.5154	5.51505	5.51505
4893	5.51653	5.51617	5.51617
4894	5.51766	5.5173	5.5173
4895	5.51879	5.51843	5.51843
4896	5.51991	5.51956	5.51956
4897	5.52104	5.52068	5.52068
4898	5.52217	5.52181	5.52181
4899	5.5233	5.52294	5.52294
4900	5.52442	5.52407	5.52407
4901	5.52555	5.5252	5.5252
4902	5.52668	5.52632	5.52632
4903	5.52781	5.52745	5.52745
4904	5.52893	5.52858	5.52858
4905	5.53006	5.52971	5.52971
4906	5.53119	5.53084	5.53084
4907	5.53231	5.53196	5.53196
4908	5.53344	5.53309	5.53309
4909	5.53457	5.53422	5.53422
4910	5.5357	5.53535	5.53535
4911	5.53682	5.53647	5.53647
4912	5.53795	5.5376	5.5376
4913	5.53908	5.53873	5.53873
4914	5.54021	5.53986	5.53986
4915	5.54133	5.54099	5.54099
4916	5.54246	5.54211	5.54211
4917	5.54359	5.54324	5.54324
4918	5.54472	5.54437	5.54437
4919	5.54584	5.5455	5.5455
4920	5.54697	5.54663	5.54663
4921	5.5481	5.54775	5.54775
4922	5.54923	5.54888	5.54888
4923	5.55035	5.55001	5.55001
4924	5.55148	5.55114	5.55114
4925	5.55261	5.55226	5.55226
4926	5.55374	5.55339	5.55339
4927	5.55486	5.55452	5.55452
4928	5.55599	5.55565	5.55565
4929	5.55712	5.55678	5.55678
4930	5.55825	5.5579	5.5579
4931	5.55937	5.55903	5.55903
4932	5.5605	5.56016	5.56016
4933	5.56163	5.56129	5.56129
4934	5.56276	5.56242	5.56242
4935	5.56388	5.56354	5.56354
4936	5.56501	5.56467	5.56467
4937	5.56614	5.5658	5.5658
4938	5.56727	5.56693	5.56693
4939	5.56839	5.56805	5.56805
4940	5.56952	5.56918	5.56918
4941	5.57065	5.57031	5.57031
4942	5.57177	5.57144	5.57144
4943	5.5729	5.57257	5.57257
4944	5.57403	5.57369	5.57369
4945	5.57516	5.57482	5.57482
4946	5.57628	5.57595	5.57595
4947	5.57741	5.57708	5.57708
4948	5.57854	5.57821	5.57821
4949	5.57967	5.57933	5.57933
4950	5.58079	5.58046	5.58046
4951	5.58192	5.58159	5.58159
4952	5.58305	5.58272	5.58272
4953	5.58418	5.58384	5.58384
4954	5.5853	5.58497	5.58497
4955	5.58643	5.5861	5.5861
4956	5.58756	5.58723	5.58723
4957	5.58869	5.58836	5.58836
4958	5.58981	5.58948	5.58948
4959	5.59094	5.59061	5.59061
4960	5.59207	5.59174	5.59174
4961	5.5932	5.59287	5.59287
4962	5.59432	5.594	5.594
4963	5.59545	5.59512	5.59512
4964	5.59658	5.59625	5.59625
4965	5.59771	5.59738	5.59738
4966	5.59883	5.59851	5.59851
4967	5.59996	5.59964	5.59964
4968	5.60109	5.60076	5.60076
4969	5.60222	5.60189	5.60189
4970	5.60334	5.60302	5.60302
4971	5.60447	5.60415	5.60415
4972	5.6056	5.60527	5.60527
4973	5.60673	5.6064	5.6064
4974	5.60785	5.60753	5.60753
4975	5.60898	5.60866	5.60866
4976	5.61011	5.60979	5.60979
4977	5.61124	5.61091	5.61091
4978	5.61236	5.61204	5.61204
4979	5.61349	5.61317	5.61317
4980	5.61462	5.6143	5.6143
4981	5.61574	5.61543	5.61543
4982	5.61687	5.61655	5.61655
4983	5.618	5.61768	5.61768
4984	5.61913	5.61881	5.61881
4985	5.62025	5.61994	5.61994
4986	5.62138	5.62107	5.62107
4987	5.62251	5.62219	5.62219
4988	5.62364	5.62332	5.62332
4989	5.62476	5.62445	5.62445
4990	5.62589	5.62558	5.62558
4991	5.62702	5.6267	5.6267
4992	5.62815	5.62783	5.62783
4993	5.62927	5.62896	5.62896
4994	5.6304	5.63009	5.63009
4995	5.63153	5.63122	5.63122
4996	5.63266	5.63234	5.63234
4997	5.63378	5.63347	5.63347
4998	5.63491	5.6346	5.6346
4999	5.63604	5.63573	5.63573
5000	5.63717	5.63686	5.63686
5001	5.63829	5.63798	5.63798
5002	5.63942	5.63911	5.63911
5003	5.64055	5.64024	5.64024
5004	5.64168	5.64137	5.64137
5005	5.6428	5.6425	5.6425
5006	5.64393	5.64362	5.64362
5007	5.64506	5.64475	5.64475
5008	5.64619	5.64588	5.64588
5009	5.64731	5.64701	5.64701
5010	5.64844	5.64813	5.64813
5011	5.64957	5.64926	5.64926
5012	5.6507	5.65039	5.65039
5013	5.65182	5.65152	5.65152
5014	5.65295	5.65265	5.65265
5015	5.65408	5.65377	5.65377
5016	5.65521	5.6549	5.6549
5017	5.65633	5.65603	5.65603
5018	5.65746	5.65716	5.65716
5019	5.65859	5.65829	5.65829
5020	5.65971	5.65941	5.65941
5021	5.66084	5.66054	5.66054
5022	5.66197	5.66167	5.66167
5023	5.6631	5.6628	5.6628
5024	5.66422	5.66393	5.66393
5025	5.66535	5.66505	5.66505
5026	5.66648	5.66618	5.66618
5027	5.66761	5.66731	5.66731
5028	5.66873	5.66844	5.66844
5029	5.66986	5.66956	5.66956
5030	5.67099	5.67069	5.67069
5031	5.67212	5.67182	5.67182
5032	5.67324	5.67295	5.67295
5033	5.67437	5.67408	5.67408
5034	5.6755	5.6752	5.6752
5035	5.67663	5.67633	5.67633
5036	5.67775	5.67746	5.67746
5037	5.67888	5.67859	5.67859
5038	5.68001	5.67972	5.67972
5039	5.68114	5.68084	5.68084
5040	5.68226	5.68197	5.68197
5041	5.68339	5.6831	5.6831
5042	5.68452	5.68423	5.68423
5043	5.68565	5.68536	5.68536
5044	5.68677	5.68648	5.68648
5045	5.6879	5.68761	5.68761
5046	5.68903	5.68874	5.68874
5047	5.69016	5.68987	5.68987
5048	5.69128	5.691	5.691
5049	5.69241	5.69212	5.69212
5050	5.69354	5.69325	5.69325
5051	5.69467	5.69438	5.69438
5052	5.69579	5.69551	5.69551
5053	5.69692	5.69663	5.69663
5054	5.69805	5.69776	5.69776
5055	5.69917	5.69889	5.69889
5056	5.7003	5.70002	5.70002
5057	5.70143	5.70115	5.70115
5058	5.70256	5.70227	5.70227
5059	5.70368	5.7034	5.7034
5060	5.70481	5.70453	5.70453
5061	5.70594	5.70566	5.70566
5062	5.70707	5.70679	5.70679
5063	5.70819	5.70791	5.70791
5064	5.70932	5.70904	5.70904
5065	5.71045	5.71017	5.71017
5066	5.71158	5.7113	5.7113
5067	5.7127	5.71243	5.71243
5068	5.71383	5.71355	5.71355
5069	5.71496	5.71468	5.71468
5070	5.71609	5.71581	5.71581
5071	5.71721	5.71694	5.71694
5072	5.71834	5.71807	5.71807
5073	5.71947	5.71919	5.71919
5074	5.7206	5.72032	5.72032
5075	5.72172	5.72145	5.72145
5076	5.72285	5.72258	5.72258
5077	5.72398	5.7237	5.7237
5078	5.72511	5.72483	5.72483
5079	5.72623	5.72596	5.72596
5080	5.72736	5.72709	5.72709
5081	5.72849	5.72822	5.72822
5082	5.72962	5.72934	5.72934
5083	5.73074	5.73047	5.73047
5084	5.73187	5.7316	5.7316
5085	5.733	5.73273	5.73273
5086	5.73413	5.73386	5.73386
5087	5.73525	5.73498	5.73498
5088	5.73638	5.73611	5.73611
5089	5.73751	5.73724	5.73724
5090	5.73864	5.73837	5.73837
5091	5.73976	5.7395	5.7395
5092	5.74089	5.74062	5.74062
5093	5.74202	5.74175	5.74175
5094	5.74314	5.74288	5.74288
5095	5.74427	5.74401	5.74401
5096	5.7454	5.74514	5.74514
5097	5.74653	5.74626	5.74626
5098	5.74765	5.74739	5.74739
5099	5.74878	5.74852	5.74852
5100	5.74991	5.74965	5.74965
5101	5.75104	5.75078	5.75078
5102	5.75216	5.7519	5.7519
5103	5.75329	5.75303	5.75303
5104	5.75442	5.75416	5.75416
5105	5.75555	5.75529	5.75529
5106	5.75667	5.75641	5.75641
5107	5.7578	5.75754	5.75754
5108	5.75893	5.75867	5.75867
5109	5.76006	5.7598	5.7598
5110	5.76118	5.76093	5.76093
5111	5.76231	5.76205	5.76205
5112	5.76344	5.76318	5.76318
5113	5.76457	5.76431	5.76431
5114	5.76569	5.76544	5.76544
5115	5.76682	5.76657	5.76657
5116	5.76795	5.76769	5.76769
5117	5.76908	5.76882	5.76882
5118	5.7702	5.76995	5.76995
5119	5.77133	5.77108	5.77108
5120	5.77246	5.77221	5.77221
5121	5.77359	5.77333	5.77333
5122	5.77471	5.77446	5.77446
5123	5.77584	5.77559	5.77559
5124	5.77697	5.77672	5.77672
5125	5.7781	5.77785	5.77785
5126	5.77922	5.77897	5.77897
5127	5.78035	5.7801	5.7801
5128	5.78148	5.78123	5.78123
5129	5.7826	5.78236	5.78236
5130	5.78373	5.78349	5.78349
5131	5.78486	5.78461	5.78461
5132	5.78599	5.78574	5.78574
5133	5.78711	5.78687	5.78687
5134	5.78824	5.788	5.788
5135	5.78937	5.78913	5.78913
5136	5.7905	5.79025	5.79025
5137	5.79162	5.79138	5.79138
5138	5.79275	5.79251	5.79251
5139	5.79388	5.79364	5.79364
5140	5.79501	5.79476	5.79476
5141	5.79613	5.79589	5.79589
5142	5.79726	5.79702	5.79702
5143	5.79839	5.79815	5.79815
5144	5.79952	5.79928	5.79928
5145	5.80064	5.8004	5.8004
5146	5.80177	5.80153	5.80153
5147	5.8029	5.80266	5.80266
5148	5.80403	5.80379	5.80379
5149	5.80515	5.80492	5.80492
5150	5.80628	5.80604	5.80604
5151	5.80741	5.80717	5.80717
5152	5.80854	5.8083	5.8083
5153	5.80966	5.80943	5.80943
5154	5.81079	5.81056	5.81056
5155	5.81192	5.81168	5.81168
5156	5.81305	5.81281	5.81281
5157	5.81417	5.81394	5.81394
5158	5.8153	5.81507	5.81507
5159	5.81643	5.8162	5.8162
5160	5.81756	5.81732	5.81732
5161	5.81868	5.81845	5.81845
5162	5.81981	5.81958	5.81958
5163	5.82094	5.82071	5.82071
5164	5.82207	5.82184	5.82184
5165	5.82319	5.82296	5.82296
5166	5.82432	5.82409	5.82409
5167	5.82545	5.82522	5.82522
5168	5.82657	5.82635	5.82635
5169	5.8277	5.82748	5.82748
5170	5.82883	5.8286	5.8286
5171	5.82996	5.82973	5.82973
5172	5.83108	5.83086	5.83086
5173	5.83221	5.83199	5.83199
5174	5.83334	5.83312	5.83312
5175	5.83447	5.83424	5.83424
5176	5.83559	5.83537	5.83537
5177	5.83672	5.8365	5.8365
5178	5.83785	5.83763	5.83763
5179	5.83898	5.83875	5.83875
5180	5.8401	5.83988	5.83988
5181	5.84123	5.84101	5.84101
5182	5.84236	5.84214	5.84214
5183	5.84349	5.84327	5.84327
5184	5.84461	5.84439	5.84439
5185	5.84574	5.84552	5.84552
5186	5.84687	5.84665	5.84665
5187	5.848	5.84778	5.84778
5188	5.84912	5.84891	5.84891
5189	5.85025	5.85003	5.85003
5190	5.85138	5.85116	5.85116
5191	5.85251	5.85229	5.85229
5192	5.85363	5.85342	5.85342
5193	5.85476	5.85455	5.85455
5194	5.85589	5.85567	5.85567
5195	5.85702	5.8568	5.8568
5196	5.85814	5.85793	5.85793
5197	5.85927	5.85906	5.85906
5198	5.8604	5.86019	5.86019
5199	5.86153	5.86131	5.86131
5200	5.86265	5.86244	5.86244
5201	5.86378	5.86357	5.86357
5202	5.86491	5.8647	5.8647
5203	5.86604	5.86583	5.86583
5204	5.86716	5.86695	5.86695
5205	5.86829	5.86808	5.86808
5206	5.86942	5.86921	5.86921
5207	5.87054	5.87034	5.87034
5208	5.87167	5.87147	5.87147
5209	5.8728	5.87259	5.87259
5210	5.87393	5.87372	5.87372
5211	5.87505	5.87485	5.87485
5212	5.87618	5.87598	5.87598
5213	5.87731	5.87711	5.87711
5214	5.87844	5.87823	5.87823
5215	5.87956	5.87936	5.87936
5216	5.88069	5.88049	5.88049
5217	5.88182	5.88162	5.88162
5218	5.88295	5.88275	5.88275
5219	5.88407	5.88387	5.88387
5220	5.8852	5.885	5.885
5221	5.88633	5.88613	5.88613
5222	5.88746	5.88726	5.88726
5223	5.88858	5.88839	5.88839
5224	5.88971	5.88951	5.88951
5225	5.89084	5.89064	5.89064
5226	5.89197	5.89177	5.89177
5227	5.89309	5.8929	5.8929
5228	5.89422	5.89403	5.89403
5229	5.89535	5.89515	5.89515
5230	5.89648	5.89628	5.89628
5231	5.8976	5.89741	5.89741
5232	5.89873	5.89854	5.89854
5233	5.89986	5.89967	5.89967
5234	5.90099	5.90079	5.90079
5235	5.90211	5.90192	5.90192
5236	5.90324	5.90305	5.90305
5237	5.90437	5.90418	5.90418
5238	5.9055	5.9053	5.9053
5239	5.90662	5.90643	5.90643
5240	5.90775	5.90756	5.90756
5241	5.90888	5.90869	5.90869
5242	5.91	5.90982	5.90982
5243	5.91113	5.91094	5.91094
5244	5.91226	5.91207	5.91207
5245	5.91339	5.9132	5.9132
5246	5.91451	5.91433	5.91433
5247	5.91564	5.91546	5.91546
5248	5.91677	5.91658	5.91658
5249	5.9179	5.91771	5.91771
5250	5.91902	5.91884	5.91884
5251	5.92015	5.91997	5.91997
5252	5.92128	5.9211	5.9211
5253	5.92241	5.92222	5.92222
5254	5.92353	5.92335	5.92335
5255	5.92466	5.92448	5.92448
5256	5.92579	5.92561	5.92561
5257	5.92692	5.92674	5.92674
5258	5.92804	5.92786	5.92786
5259	5.92917	5.92899	5.92899
5260	5.9303	5.93012	5.93012
5261	5.93143	5.93125	5.93125
5262	5.93255	5.93238	5.93238
5263	5.93368	5.9335	5.9335
5264	5.93481	5.93463	5.93463
5265	5.93594	5.93576	5.93576
5266	5.93706	5.93689	5.93689
5267	5.93819	5.93802	5.93802
5268	5.93932	5.93914	5.93914
5269	5.94045	5.94027	5.94027
5270	5.94157	5.9414	5.9414
5271	5.9427	5.94253	5.94253
5272	5.94383	5.94366	5.94366
5273	5.94496	5.94478	5.94478
5274	5.94608	5.94591	5.94591
5275	5.94721	5.94704	5.94704
5276	5.94834	5.94817	5.94817
5277	5.94947	5.9493	5.9493
5278	5.95059	5.95042	5.95042
5279	5.95172	5.95155	5.95155
5280	5.95285	5.95268	5.95268
5281	5.95397	5.95381	5.95381
5282	5.9551	5.95494	5.95494
5283	5.95623	5.95606	5.95606
5284	5.95736	5.95719	5.95719
5285	5.95848	5.95832	5.95832
5286	5.95961	5.95945	5.95945
5287	5.96074	5.96058	5.96058
5288	5.96187	5.9617	5.9617
5289	5.96299	5.96283	5.96283
5290	5.96412	5.96396	5.96396
5291	5.96525	5.96509	5.96509
5292	5.96638	5.96622	5.96622
5293	5.9675	5.96734	5.96734
5294	5.96863	5.96847	5.96847
5295	5.96976	5.9696	5.9696
5296	5.97089	5.97073	5.97073
5297	5.97201	5.97186	5.97186
5298	5.97314	5.97298	5.97298
5299	5.97427	5.97411	5.97411
5300	5.9754	5.97524	5.97524
5301	5.97652	5.97637	5.97637
5302	5.97765	5.9775	5.9775
5303	5.97878	5.97862	5.97862
5304	5.97991	5.97975	5.97975
5305	5.98103	5.98088	5.98088
5306	5.98216	5.98201	5.98201
5307	5.98329	5.98314	5.98314
5308	5.98442	5.98426	5.98426
5309	5.98554	5.98539	5.98539
5310	5.98667	5.98652	5.98652
5311	5.9878	5.98765	5.98765
5312	5.98893	5.98878	5.98878
5313	5.99005	5.9899	5.9899
5314	5.99118	5.99103	5.99103
5315	5.99231	5.99216	5.99216
5316	5.99343	5.99329	5.99329
5317	5.99456	5.99442	5.99442
5318	5.99569	5.99554	5.99554
5319	5.99682	5.99667	5.99667
5320	5.99794	5.9978	5.9978
5321	5.99907	5.99893	5.99893
5322	6.0002	6.00006	6.00006
5323	6.00133	6.00118	6.00118
5324	6.00245	6.00231	6.00231
5325	6.00358	6.00344	6.00344
5326	6.00471	6.00457	6.00457
5327	6.00584	6.0057	6.0057
5328	6.00696	6.00682	6.00682
5329	6.00809	6.00795	6.00795
5330	6.00922	6.00908	6.00908
5331	6.01035	6.01021	6.01021
5332	6.01147	6.01134	6.01134
5333	6.0126	6.01246	6.01246
5334	6.01373	6.01359	6.01359
5335	6.01486	6.01472	6.01472
5336	6.01598	6.01585	6.01585
5337	6.01711	6.01698	6.01698
5338	6.01824	6.0181	6.0181
5339	6.01937	6.01923	6.01923
5340	6.02049	6.02036	6.02036
5341	6.02162	6.02149	6.02149
5342	6.02275	6.02262	6.02262
5343	6.02388	6.02374	6.02374
5344	6.025	6.02487	6.02487
5345	6.02613	6.026	6.026
5346	6.02726	6.02713	6.02713
5347	6.02839	6.02826	6.02826
5348	6.02951	6.02938	6.02938
5349	6.03064	6.03051	6.03051
5350	6.03177	6.03164	6.03164
5351	6.0329	6.03277	6.03277
5352	6.03402	6.0339	6.0339
5353	6.03515	6.03502	6.03502
5354	6.03628	6.03615	6.03615
5355	6.0374	6.03728	6.03728
5356	6.03853	6.03841	6.03841
5357	6.03966	6.03954	6.03954
5358	6.04079	6.04066	6.04066
5359	6.04191	6.04179	6.04179
5360	6.04304	6.04292	6.04292
5361	6.04417	6.04405	6.04405
5362	6.0453	6.04518	6.04518
5363	6.04642	6.0463	6.0463
5364	6.04755	6.04743	6.04743
5365	6.04868	6.04856	6.04856
5366	6.04981	6.04969	6.04969
5367	6.05093	6.05082	6.05082
5368	6.05206	6.05194	6.05194
5369	6.05319	6.05307	6.05307
5370	6.05432	6.0542	6.0542
5371	6.05544	6.05533	6.05533
5372	6.05657	6.05646	6.05646
5373	6.0577	6.05758	6.05758
5374	6.05883	6.05871	6.05871
5375	6.05995	6.05984	6.05984
5376	6.06108	6.06097	6.06097
5377	6.06221	6.0621	6.0621
5378	6.06334	6.06322	6.06322
5379	6.06446	6.06435	6.06435
5380	6.06559	6.06548	6.06548
5381	6.06672	6.06661	6.06661
5382	6.06785	6.06774	6.06774
5383	6.06897	6.06886	6.06886
5384	6.0701	6.06999	6.06999
5385	6.07123	6.07112	6.07112
5386	6.07236	6.07225	6.07225
5387	6.07348	6.07338	6.07338
5388	6.07461	6.0745	6.0745
5389	6.07574	6.07563	6.07563
5390	6.07687	6.07676	6.07676
5391	6.07799	6.07789	6.07789
5392	6.07912	6.07902	6.07902
5393	6.08025	6.08014	6.08014
5394	6.08137	6.08127	6.08127
5395	6.0825	6.0824	6.0824
5396	6.08363	6.08353	6.08353
5397	6.08476	6.08466	6.08466
5398	6.08588	6.08578	6.08578
5399	6.08701	6.08691	6.08691
5400	6.08814	6.08804	6.08804
5401	6.08927	6.08917	6.08917
5402	6.09039	6.0903	6.0903
5403	6.09152	6.09142	6.09142
5404	6.09265	6.09255	6.09255
5405	6.09378	6.09368	6.09368
5406	6.0949	6.09481	6.09481
5407	6.09603	6.09594	6.09594
5408	6.09716	6.09706	6.09706
5409	6.09829	6.09819	6.09819
5410	6.09941	6.09932	6.09932
5411	6.10054	6.10045	6.10045
5412	6.10167	6.10158	6.10158
5413	6.1028	6.1027	6.1027
5414	6.10392	6.10383	6.10383
5415	6.10505	6.10496	6.10496
5416	6.10618	6.10609	6.10609
5417	6.10731	6.10722	6.10722
5418	6.10843	6.10834	6.10834
5419	6.10956	6.10947	6.10947
5420	6.11069	6.1106	6.1106
5421	6.11182	6.11173	6.11173
5422	6.11294	6.11286	6.11286
5423	6.11407	6.11398	6.11398
5424	6.1152	6.11511	6.11511
5425	6.11633	6.11624	6.11624
5426	6.11745	6.11737	6.11737
5427	6.11858	6.1185	6.1185
5428	6.11971	6.11962	6.11962
5429	6.12083	6.12075	6.12075
5430	6.12196	6.12188	6.12188
5431	6.12309	6.12301	6.12301
5432	6.12422	6.12414	6.12414
5433	6.12534	6.12526	6.12526
5434	6.12647	6.12639	6.12639
5435	6.1276	6.12752	6.12752
5436	6.12873	6.12865	6.12865
5437	6.12985	6.12978	6.12978
5438	6.13098	6.1309	6.1309
5439	6.13211	6.13203	6.13203
5440	6.13324	6.13316	6.13316
5441	6.13436	6.13429	6.13429
5442	6.13549	6.13542	6.13542
5443	6.13662	6.13654	6.13654
5444	6.13775	6.13767	6.13767
5445	6.13887	6.1388	6.1388
5446	6.14	6.13993	6.13993
5447	6.14113	6.14106	6.14106
5448	6.14226	6.14218	6.14218
5449	6.14338	6.14331	6.14331
5450	6.14451	6.14444	6.14444
5451	6.14564	6.14557	6.14557
5452	6.14677	6.1467	6.1467
5453	6.14789	6.14782	6.14782
5454	6.14902	6.14895	6.14895
5455	6.15015	6.15008	6.15008
5456	6.15128	6.15121	6.15121
5457	6.1524	6.15234	6.15234
5458	6.15353	6.15346	6.15346
5459	6.15466	6.15459	6.15459
